SUID;adjustedPValue_Bingo-gbm-unique;description_Bingo-gbm-unique;N_Bingo-gbm-unique;name;nn_Bingo-gbm-unique;nodeFillColor_Bingo-gbm-unique;nodeFontSize_Bingo-gbm-unique;nodeSize_Bingo-gbm-unique;nodeType_Bingo-gbm-unique;pValue_Bingo-gbm-unique;selected;shared name;X_Bingo-gbm-unique;xx_Bingo-gbm-unique
113616;6.69E-01;positive regulation of muscle contraction;14305;45933;23;0.174864757;14;2.828427125;ellipse;5.31E-01;false;45933;1087;2
116290;6.69E-01;cellular response to vitamin;14305;71295;23;0.174864757;14;2.828427125;ellipse;5.31E-01;false;71295;1087;2
116826;6.69E-01;regulation of interleukin-1 beta production;14305;32651;23;0.174864757;14;2.828427125;ellipse;5.31E-01;false;32651;1087;2
121698;6.69E-01;head development;14305;60322;23;0.174864757;14;2.828427125;ellipse;5.31E-01;false;60322;1087;2
111981;6.69E-01;germ cell development;14305;7281;90;0.174435372;14;5.291502622;ellipse;5.31E-01;false;7281;1087;7
113606;6.69E-01;regulation of inflammatory response;14305;50727;90;0.174435372;14;5.291502622;ellipse;5.31E-01;false;50727;1087;7
112424;6.70E-01;reproductive cellular process;14305;48610;170;0.173765588;14;7.211102551;ellipse;5.32E-01;false;48610;1087;13
114729;6.71E-01;immunoglobulin mediated immune response;14305;16064;50;0.173481758;14;4;ellipse;5.33E-01;false;16064;1087;4
116066;6.71E-01;camera-type eye morphogenesis;14305;48593;50;0.173481758;14;4;ellipse;5.33E-01;false;48593;1087;4
111067;6.74E-01;histone mRNA catabolic process;14305;71044;10;0.171118777;14;2;ellipse;5.46E-01;false;71044;1087;1
111123;6.74E-01;positive regulation of G-protein coupled receptor protein signaling pathway;14305;45745;10;0.171118777;14;2;ellipse;5.46E-01;false;45745;1087;1
111517;6.74E-01;negative regulation of multi-organism process;14305;43901;10;0.171118777;14;2;ellipse;5.46E-01;false;43901;1087;1
111533;6.74E-01;positive regulation of nitric-oxide synthase activity;14305;51000;10;0.171118777;14;2;ellipse;5.46E-01;false;51000;1087;1
111672;6.74E-01;histone lysine demethylation;14305;70076;10;0.171118777;14;2;ellipse;5.46E-01;false;70076;1087;1
111719;6.74E-01;canonical Wnt receptor signaling pathway;14305;60070;37;0.171118777;14;3.464101615;ellipse;5.41E-01;false;60070;1087;3
112001;6.74E-01;lipid digestion;14305;44241;10;0.171118777;14;2;ellipse;5.46E-01;false;44241;1087;1
112086;6.74E-01;cellular anion homeostasis;14305;30002;10;0.171118777;14;2;ellipse;5.46E-01;false;30002;1087;1
112201;6.74E-01;histidine catabolic process;14305;6548;10;0.171118777;14;2;ellipse;5.46E-01;false;6548;1087;1
112262;6.74E-01;response to purine;14305;14074;10;0.171118777;14;2;ellipse;5.46E-01;false;14074;1087;1
112310;6.74E-01;flavonoid metabolic process;14305;9812;10;0.171118777;14;2;ellipse;5.46E-01;false;9812;1087;1
112367;6.74E-01;substrate adhesion-dependent cell spreading;14305;34446;10;0.171118777;14;2;ellipse;5.46E-01;false;34446;1087;1
112494;6.74E-01;urea cycle;14305;50;10;0.171118777;14;2;ellipse;5.46E-01;false;50;1087;1
112713;6.74E-01;protein amino acid N-linked glycosylation via asparagine;14305;18279;10;0.171118777;14;2;ellipse;5.46E-01;false;18279;1087;1
112721;6.74E-01;negative regulation of cell-cell adhesion;14305;22408;10;0.171118777;14;2;ellipse;5.46E-01;false;22408;1087;1
113601;6.74E-01;positive regulation of fatty acid oxidation;14305;46321;10;0.171118777;14;2;ellipse;5.46E-01;false;46321;1087;1
113774;6.74E-01;regulation of endocrine process;14305;44060;10;0.171118777;14;2;ellipse;5.46E-01;false;44060;1087;1
113925;6.74E-01;branch elongation of an epithelium;14305;60602;10;0.171118777;14;2;ellipse;5.46E-01;false;60602;1087;1
114115;6.74E-01;regulation of cardiac muscle contraction;14305;55117;10;0.171118777;14;2;ellipse;5.46E-01;false;55117;1087;1
114122;6.74E-01;heparan sulfate proteoglycan biosynthetic process;14305;15012;10;0.171118777;14;2;ellipse;5.46E-01;false;15012;1087;1
114232;6.74E-01;trabecula formation;14305;60343;10;0.171118777;14;2;ellipse;5.46E-01;false;60343;1087;1
114544;6.74E-01;pyrimidine nucleotide metabolic process;14305;6220;37;0.171118777;14;3.464101615;ellipse;5.41E-01;false;6220;1087;3
114604;6.74E-01;digestive system process;14305;22600;37;0.171118777;14;3.464101615;ellipse;5.41E-01;false;22600;1087;3
114766;6.74E-01;copper ion homeostasis;14305;55070;10;0.171118777;14;2;ellipse;5.46E-01;false;55070;1087;1
115027;6.74E-01;regulation of muscle cell apoptosis;14305;10660;10;0.171118777;14;2;ellipse;5.46E-01;false;10660;1087;1
115111;6.74E-01;smooth muscle tissue development;14305;48745;10;0.171118777;14;2;ellipse;5.46E-01;false;48745;1087;1
115214;6.74E-01;regulation of cell fate specification;14305;42659;10;0.171118777;14;2;ellipse;5.46E-01;false;42659;1087;1
115311;6.74E-01;positive regulation of tyrosine phosphorylation of Stat5 protein;14305;42523;10;0.171118777;14;2;ellipse;5.46E-01;false;42523;1087;1
115314;6.74E-01;epithelial cell maturation;14305;2070;10;0.171118777;14;2;ellipse;5.46E-01;false;2070;1087;1
115323;6.74E-01;regulation of protein maturation by peptide bond cleavage;14305;10953;10;0.171118777;14;2;ellipse;5.46E-01;false;10953;1087;1
115386;6.74E-01;regulation of muscle hypertrophy;14305;14743;10;0.171118777;14;2;ellipse;5.46E-01;false;14743;1087;1
115391;6.74E-01;GTP biosynthetic process;14305;6183;10;0.171118777;14;2;ellipse;5.46E-01;false;6183;1087;1
115705;6.74E-01;RNA methylation;14305;1510;10;0.171118777;14;2;ellipse;5.46E-01;false;1510;1087;1
115912;6.74E-01;positive regulation of glycogen biosynthetic process;14305;45725;10;0.171118777;14;2;ellipse;5.46E-01;false;45725;1087;1
115945;6.74E-01;methionine biosynthetic process;14305;9086;10;0.171118777;14;2;ellipse;5.46E-01;false;9086;1087;1
116090;6.74E-01;regulation of leukocyte degranulation;14305;43300;10;0.171118777;14;2;ellipse;5.46E-01;false;43300;1087;1
116186;6.74E-01;response to magnesium ion;14305;32026;10;0.171118777;14;2;ellipse;5.46E-01;false;32026;1087;1
116319;6.74E-01;nose development;14305;43584;10;0.171118777;14;2;ellipse;5.46E-01;false;43584;1087;1
116522;6.74E-01;regulation of protein processing;14305;70613;10;0.171118777;14;2;ellipse;5.46E-01;false;70613;1087;1
116573;6.74E-01;positive regulation of cytokine production involved in immune response;14305;2720;10;0.171118777;14;2;ellipse;5.46E-01;false;2720;1087;1
116609;6.74E-01;cell fate commitment involved in the formation of primary germ layers;14305;60795;10;0.171118777;14;2;ellipse;5.46E-01;false;60795;1087;1
116890;6.74E-01;histidine family amino acid catabolic process;14305;9077;10;0.171118777;14;2;ellipse;5.46E-01;false;9077;1087;1
117486;6.74E-01;activation of protein kinase B activity;14305;32148;10;0.171118777;14;2;ellipse;5.46E-01;false;32148;1087;1
117962;6.74E-01;muscarinic acetylcholine receptor signaling pathway;14305;7213;10;0.171118777;14;2;ellipse;5.46E-01;false;7213;1087;1
118112;6.74E-01;positive regulation of interleukin-12 production;14305;32735;10;0.171118777;14;2;ellipse;5.46E-01;false;32735;1087;1
118155;6.74E-01;UTP metabolic process;14305;46051;10;0.171118777;14;2;ellipse;5.46E-01;false;46051;1087;1
118189;6.74E-01;UTP biosynthetic process;14305;6228;10;0.171118777;14;2;ellipse;5.46E-01;false;6228;1087;1
118290;6.74E-01;mitochondrial genome maintenance;14305;2;10;0.171118777;14;2;ellipse;5.46E-01;false;2;1087;1
118360;6.74E-01;odontogenesis of dentine-containing tooth;14305;42475;37;0.171118777;14;3.464101615;ellipse;5.41E-01;false;42475;1087;3
118600;6.74E-01;'de novo' posttranslational protein folding;14305;51084;10;0.171118777;14;2;ellipse;5.46E-01;false;51084;1087;1
119492;6.74E-01;axis elongation;14305;3401;10;0.171118777;14;2;ellipse;5.46E-01;false;3401;1087;1
119705;6.74E-01;lipopolysaccharide-mediated signaling pathway;14305;31663;10;0.171118777;14;2;ellipse;5.46E-01;false;31663;1087;1
119740;6.74E-01;telomere maintenance via telomerase;14305;7004;10;0.171118777;14;2;ellipse;5.46E-01;false;7004;1087;1
119746;6.74E-01;regulation of cell fate commitment;14305;10453;10;0.171118777;14;2;ellipse;5.46E-01;false;10453;1087;1
119783;6.74E-01;regulation of MHC class II biosynthetic process;14305;45346;10;0.171118777;14;2;ellipse;5.46E-01;false;45346;1087;1
119823;6.74E-01;regulation of branching involved in salivary gland morphogenesis;14305;60693;10;0.171118777;14;2;ellipse;5.46E-01;false;60693;1087;1
119965;6.74E-01;cerebellar cortex formation;14305;21697;10;0.171118777;14;2;ellipse;5.46E-01;false;21697;1087;1
120342;6.74E-01;peptidyl-asparagine modification;14305;18196;10;0.171118777;14;2;ellipse;5.46E-01;false;18196;1087;1
120783;6.74E-01;T-helper 1 type immune response;14305;42088;10;0.171118777;14;2;ellipse;5.46E-01;false;42088;1087;1
121085;6.74E-01;regulation of catecholamine metabolic process;14305;42069;10;0.171118777;14;2;ellipse;5.46E-01;false;42069;1087;1
121187;6.74E-01;UV protection;14305;9650;10;0.171118777;14;2;ellipse;5.46E-01;false;9650;1087;1
113395;6.77E-01;positive regulation of lipid metabolic process;14305;45834;51;0.169262609;14;4;ellipse;5.49E-01;false;45834;1087;4
119258;6.77E-01;glycerol ether metabolic process;14305;6662;51;0.169262609;14;4;ellipse;5.49E-01;false;6662;1087;4
112126;6.78E-01;regulation of immune effector process;14305;2697;105;0.168690773;14;5.656854249;ellipse;5.50E-01;false;2697;1087;8
110995;6.82E-01;regulation of striated muscle contraction;14305;6942;24;0.166370881;14;2.828427125;ellipse;5.54E-01;false;6942;1087;2
111638;6.82E-01;sulfur amino acid metabolic process;14305;96;24;0.166370881;14;2.828427125;ellipse;5.54E-01;false;96;1087;2
112465;6.82E-01;epidermis morphogenesis;14305;48730;24;0.166370881;14;2.828427125;ellipse;5.54E-01;false;48730;1087;2
114208;6.82E-01;calcium-dependent cell-cell adhesion;14305;16339;24;0.166370881;14;2.828427125;ellipse;5.54E-01;false;16339;1087;2
118666;6.82E-01;glutamate signaling pathway;14305;7215;24;0.166370881;14;2.828427125;ellipse;5.54E-01;false;7215;1087;2
121791;6.82E-01;response to activity;14305;14823;24;0.166370881;14;2.828427125;ellipse;5.54E-01;false;14823;1087;2
111102;6.84E-01;regulation of protein secretion;14305;50708;65;0.165108013;14;4.472135955;ellipse;5.56E-01;false;50708;1087;5
112050;6.84E-01;camera-type eye development;14305;43010;119;0.165108013;14;6;ellipse;5.56E-01;false;43010;1087;9
111989;6.87E-01;striated muscle contraction;14305;6941;38;0.162802356;14;3.464101615;ellipse;5.60E-01;false;6941;1087;3
112525;6.87E-01;myeloid leukocyte differentiation;14305;2573;38;0.162802356;14;3.464101615;ellipse;5.60E-01;false;2573;1087;3
113922;6.87E-01;positive regulation of endocytosis;14305;45807;38;0.162802356;14;3.464101615;ellipse;5.60E-01;false;45807;1087;3
115643;6.87E-01;embryonic heart tube development;14305;35050;38;0.162802356;14;3.464101615;ellipse;5.60E-01;false;35050;1087;3
111561;6.89E-01;regulation of homeostatic process;14305;32844;133;0.161547157;14;6.32455532;ellipse;5.61E-01;false;32844;1087;10
116841;6.95E-01;anterior/posterior pattern formation;14305;9952;147;0.157789908;14;6.633249581;ellipse;5.66E-01;false;9952;1087;11
115736;6.96E-01;negative regulation of multicellular organismal process;14305;51241;174;0.157537564;14;7.211102551;ellipse;5.67E-01;false;51241;1087;13
116466;6.96E-01;axon guidance;14305;7411;93;0.157537564;14;5.291502622;ellipse;5.67E-01;false;7411;1087;7
111020;6.99E-01;regulation of cellular catabolic process;14305;31329;243;0.155469397;14;8.485281374;ellipse;5.81E-01;false;31329;1087;18
111047;6.99E-01;oogenesis;14305;48477;39;0.155469397;14;3.464101615;ellipse;5.78E-01;false;48477;1087;3
111112;6.99E-01;positive regulation of endothelial cell migration;14305;10595;25;0.155469397;14;2.828427125;ellipse;5.76E-01;false;10595;1087;2
111158;6.99E-01;membrane protein intracellular domain proteolysis;14305;31293;11;0.155469397;14;2;ellipse;5.81E-01;false;31293;1087;1
111320;6.99E-01;regulation of fatty acid beta-oxidation;14305;31998;11;0.155469397;14;2;ellipse;5.81E-01;false;31998;1087;1
111407;6.99E-01;positive regulation of B cell proliferation;14305;30890;25;0.155469397;14;2.828427125;ellipse;5.76E-01;false;30890;1087;2
111450;6.99E-01;face morphogenesis;14305;60325;11;0.155469397;14;2;ellipse;5.81E-01;false;60325;1087;1
111617;6.99E-01;urea metabolic process;14305;19627;11;0.155469397;14;2;ellipse;5.81E-01;false;19627;1087;1
111744;6.99E-01;consequence of signal transmission;14305;23050;11;0.155469397;14;2;ellipse;5.81E-01;false;23050;1087;1
111831;6.99E-01;icosanoid transport;14305;71715;11;0.155469397;14;2;ellipse;5.81E-01;false;71715;1087;1
111876;6.99E-01;hair follicle maturation;14305;48820;11;0.155469397;14;2;ellipse;5.81E-01;false;48820;1087;1
112048;6.99E-01;mRNA polyadenylation;14305;6378;11;0.155469397;14;2;ellipse;5.81E-01;false;6378;1087;1
112403;6.99E-01;protein amino acid alkylation;14305;8213;39;0.155469397;14;3.464101615;ellipse;5.78E-01;false;8213;1087;3
112415;6.99E-01;multicellular organismal process;14305;32501;4376;0.155469397;14;36.33180425;ellipse;5.81E-01;false;32501;1087;330
112451;6.99E-01;lung epithelium development;14305;60428;11;0.155469397;14;2;ellipse;5.81E-01;false;60428;1087;1
112493;6.99E-01;amide biosynthetic process;14305;43604;11;0.155469397;14;2;ellipse;5.81E-01;false;43604;1087;1
112514;6.99E-01;icosanoid secretion;14305;32309;11;0.155469397;14;2;ellipse;5.81E-01;false;32309;1087;1
112756;6.99E-01;DNA methylation involved in gamete generation;14305;43046;11;0.155469397;14;2;ellipse;5.81E-01;false;43046;1087;1
112871;6.99E-01;cell activation involved in immune response;14305;2263;39;0.155469397;14;3.464101615;ellipse;5.78E-01;false;2263;1087;3
112873;6.99E-01;negative regulation of glial cell differentiation;14305;45686;11;0.155469397;14;2;ellipse;5.81E-01;false;45686;1087;1
113157;6.99E-01;response to peptidoglycan;14305;32494;11;0.155469397;14;2;ellipse;5.81E-01;false;32494;1087;1
113640;6.99E-01;negative regulation of muscle contraction;14305;45932;11;0.155469397;14;2;ellipse;5.81E-01;false;45932;1087;1
113721;6.99E-01;endothelial cell development;14305;1885;11;0.155469397;14;2;ellipse;5.81E-01;false;1885;1087;1
113812;6.99E-01;cellular response to growth factor stimulus;14305;71363;11;0.155469397;14;2;ellipse;5.81E-01;false;71363;1087;1
113988;6.99E-01;positive regulation of heart rate;14305;10460;11;0.155469397;14;2;ellipse;5.81E-01;false;10460;1087;1
114024;6.99E-01;response to exogenous dsRNA;14305;43330;11;0.155469397;14;2;ellipse;5.81E-01;false;43330;1087;1
114164;6.99E-01;brown fat cell differentiation;14305;50873;25;0.155469397;14;2.828427125;ellipse;5.76E-01;false;50873;1087;2
114213;6.99E-01;negative regulation of behavior;14305;48521;11;0.155469397;14;2;ellipse;5.81E-01;false;48521;1087;1
114280;6.99E-01;mesoderm formation;14305;1707;39;0.155469397;14;3.464101615;ellipse;5.78E-01;false;1707;1087;3
114301;6.99E-01;eating behavior;14305;42755;25;0.155469397;14;2.828427125;ellipse;5.76E-01;false;42755;1087;2
114578;6.99E-01;positive regulation of interferon-gamma biosynthetic process;14305;45078;11;0.155469397;14;2;ellipse;5.81E-01;false;45078;1087;1
114649;6.99E-01;adult heart development;14305;7512;11;0.155469397;14;2;ellipse;5.81E-01;false;7512;1087;1
114665;6.99E-01;arachidonic acid metabolic process;14305;19369;11;0.155469397;14;2;ellipse;5.81E-01;false;19369;1087;1
114853;6.99E-01;detection of mechanical stimulus involved in sensory perception;14305;50974;11;0.155469397;14;2;ellipse;5.81E-01;false;50974;1087;1
115178;6.99E-01;positive regulation of blood pressure;14305;45777;25;0.155469397;14;2.828427125;ellipse;5.76E-01;false;45777;1087;2
115342;6.99E-01;leukocyte activation involved in immune response;14305;2366;39;0.155469397;14;3.464101615;ellipse;5.78E-01;false;2366;1087;3
115451;6.99E-01;positive regulation of fatty acid biosynthetic process;14305;45723;11;0.155469397;14;2;ellipse;5.81E-01;false;45723;1087;1
115471;6.99E-01;arachidonic acid secretion;14305;50482;11;0.155469397;14;2;ellipse;5.81E-01;false;50482;1087;1
115607;6.99E-01;ER to Golgi vesicle-mediated transport;14305;6888;39;0.155469397;14;3.464101615;ellipse;5.78E-01;false;6888;1087;3
115852;6.99E-01;gastrulation;14305;7369;80;0.155469397;14;4.898979486;ellipse;5.74E-01;false;7369;1087;6
115911;6.99E-01;positive regulation of glycogen metabolic process;14305;70875;11;0.155469397;14;2;ellipse;5.81E-01;false;70875;1087;1
115936;6.99E-01;protein amino acid methylation;14305;6479;39;0.155469397;14;3.464101615;ellipse;5.78E-01;false;6479;1087;3
116394;6.99E-01;cellular extravasation;14305;45123;11;0.155469397;14;2;ellipse;5.81E-01;false;45123;1087;1
116459;6.99E-01;response to fluid shear stress;14305;34405;11;0.155469397;14;2;ellipse;5.81E-01;false;34405;1087;1
116636;6.99E-01;hemidesmosome assembly;14305;31581;11;0.155469397;14;2;ellipse;5.81E-01;false;31581;1087;1
116665;6.99E-01;positive regulation of ion transmembrane transporter activity;14305;32414;11;0.155469397;14;2;ellipse;5.81E-01;false;32414;1087;1
116773;6.99E-01;regulation of Cdc42 GTPase activity;14305;43088;11;0.155469397;14;2;ellipse;5.81E-01;false;43088;1087;1
117039;6.99E-01;very long-chain fatty acid metabolic process;14305;38;25;0.155469397;14;2.828427125;ellipse;5.76E-01;false;38;1087;2
117406;6.99E-01;organic ether metabolic process;14305;18904;53;0.155469397;14;4;ellipse;5.80E-01;false;18904;1087;4
117718;6.99E-01;negative regulation of monooxygenase activity;14305;32769;11;0.155469397;14;2;ellipse;5.81E-01;false;32769;1087;1
117781;6.99E-01;regulation of Cdc42 protein signal transduction;14305;32489;11;0.155469397;14;2;ellipse;5.81E-01;false;32489;1087;1
117817;6.99E-01;insemination;14305;7320;11;0.155469397;14;2;ellipse;5.81E-01;false;7320;1087;1
117981;6.99E-01;membrane hyperpolarization;14305;60081;11;0.155469397;14;2;ellipse;5.81E-01;false;60081;1087;1
118146;6.99E-01;negative regulation of cell-matrix adhesion;14305;1953;11;0.155469397;14;2;ellipse;5.81E-01;false;1953;1087;1
118301;6.99E-01;regulation of B cell differentiation;14305;45577;11;0.155469397;14;2;ellipse;5.81E-01;false;45577;1087;1
118568;6.99E-01;muscle adaptation;14305;43500;11;0.155469397;14;2;ellipse;5.81E-01;false;43500;1087;1
118865;6.99E-01;positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;14305;2824;25;0.155469397;14;2.828427125;ellipse;5.76E-01;false;2824;1087;2
119097;6.99E-01;mating;14305;7618;25;0.155469397;14;2.828427125;ellipse;5.76E-01;false;7618;1087;2
119446;6.99E-01;regulation of myeloid leukocyte mediated immunity;14305;2886;11;0.155469397;14;2;ellipse;5.81E-01;false;2886;1087;1
119555;6.99E-01;sprouting angiogenesis;14305;2040;11;0.155469397;14;2;ellipse;5.81E-01;false;2040;1087;1
120054;6.99E-01;skeletal muscle tissue regeneration;14305;43403;11;0.155469397;14;2;ellipse;5.81E-01;false;43403;1087;1
120060;6.99E-01;phagocytosis;14305;6909;53;0.155469397;14;4;ellipse;5.80E-01;false;6909;1087;4
121277;6.99E-01;cholesterol biosynthetic process;14305;6695;25;0.155469397;14;2.828427125;ellipse;5.76E-01;false;6695;1087;2
113749;7.04E-01;regulation of neurological system process;14305;31644;149;0.152683583;14;6.633249581;ellipse;5.85E-01;false;31644;1087;11
116632;7.05E-01;protein maturation by peptide bond cleavage;14305;51605;81;0.151529496;14;4.898979486;ellipse;5.87E-01;false;51605;1087;6
111198;7.08E-01;organic acid biosynthetic process;14305;16053;163;0.150203817;14;6.92820323;ellipse;5.89E-01;false;16053;1087;12
114479;7.08E-01;carboxylic acid biosynthetic process;14305;46394;163;0.150203817;14;6.92820323;ellipse;5.89E-01;false;46394;1087;12
111275;7.15E-01;positive regulation of cellular catabolic process;14305;31331;54;0.145991436;14;4;ellipse;5.95E-01;false;31331;1087;4
112295;7.15E-01;complement activation;14305;6956;40;0.145991436;14;3.464101615;ellipse;5.95E-01;false;6956;1087;3
116262;7.15E-01;nucleoside monophosphate biosynthetic process;14305;9124;40;0.145991436;14;3.464101615;ellipse;5.95E-01;false;9124;1087;3
117936;7.15E-01;negative regulation of lipid metabolic process;14305;45833;40;0.145991436;14;3.464101615;ellipse;5.95E-01;false;45833;1087;3
112175;7.17E-01;regulation of interleukin-1 production;14305;32652;26;0.144455871;14;2.828427125;ellipse;5.98E-01;false;32652;1087;2
112608;7.17E-01;activation of JUN kinase activity;14305;7257;26;0.144455871;14;2.828427125;ellipse;5.98E-01;false;7257;1087;2
113017;7.17E-01;purine nucleotide catabolic process;14305;6195;26;0.144455871;14;2.828427125;ellipse;5.98E-01;false;6195;1087;2
115908;7.17E-01;response to fungus;14305;9620;26;0.144455871;14;2.828427125;ellipse;5.98E-01;false;9620;1087;2
116100;7.17E-01;histone H3 acetylation;14305;43966;26;0.144455871;14;2.828427125;ellipse;5.98E-01;false;43966;1087;2
115042;7.18E-01;regulation of heart contraction;14305;8016;82;0.144177383;14;4.898979486;ellipse;5.99E-01;false;8016;1087;6
111203;7.27E-01;central nervous system projection neuron axonogenesis;14305;21952;12;0.138288153;14;2;ellipse;6.13E-01;false;21952;1087;1
112098;7.27E-01;regulation of keratinocyte differentiation;14305;45616;12;0.138288153;14;2;ellipse;6.13E-01;false;45616;1087;1
112122;7.27E-01;phenylpropanoid metabolic process;14305;9698;12;0.138288153;14;2;ellipse;6.13E-01;false;9698;1087;1
112136;7.27E-01;regulation of isotype switching;14305;45191;12;0.138288153;14;2;ellipse;6.13E-01;false;45191;1087;1
112678;7.27E-01;regulation of humoral immune response;14305;2920;12;0.138288153;14;2;ellipse;6.13E-01;false;2920;1087;1
112745;7.27E-01;lens morphogenesis in camera-type eye;14305;2089;12;0.138288153;14;2;ellipse;6.13E-01;false;2089;1087;1
112975;7.27E-01;protein K63-linked deubiquitination;14305;70536;12;0.138288153;14;2;ellipse;6.13E-01;false;70536;1087;1
113165;7.27E-01;serine family amino acid catabolic process;14305;9071;12;0.138288153;14;2;ellipse;6.13E-01;false;9071;1087;1
113501;7.27E-01;mating behavior;14305;7617;12;0.138288153;14;2;ellipse;6.13E-01;false;7617;1087;1
113537;7.27E-01;dendrite morphogenesis;14305;48813;12;0.138288153;14;2;ellipse;6.13E-01;false;48813;1087;1
113780;7.27E-01;cell recognition;14305;8037;55;0.138288153;14;4;ellipse;6.10E-01;false;8037;1087;4
113954;7.27E-01;positive regulation of survival gene product expression;14305;45885;12;0.138288153;14;2;ellipse;6.13E-01;false;45885;1087;1
114279;7.27E-01;mesoderm morphogenesis;14305;48332;41;0.138288153;14;3.464101615;ellipse;6.12E-01;false;48332;1087;3
114303;7.27E-01;negative regulation of developmental growth;14305;48640;12;0.138288153;14;2;ellipse;6.13E-01;false;48640;1087;1
114353;7.27E-01;negative regulation of osteoclast differentiation;14305;45671;12;0.138288153;14;2;ellipse;6.13E-01;false;45671;1087;1
114499;7.27E-01;axon regeneration;14305;31103;12;0.138288153;14;2;ellipse;6.13E-01;false;31103;1087;1
114846;7.27E-01;GTP metabolic process;14305;46039;12;0.138288153;14;2;ellipse;6.13E-01;false;46039;1087;1
115310;7.27E-01;regulation of tyrosine phosphorylation of Stat5 protein;14305;42522;12;0.138288153;14;2;ellipse;6.13E-01;false;42522;1087;1
115502;7.27E-01;lipid phosphorylation;14305;46834;12;0.138288153;14;2;ellipse;6.13E-01;false;46834;1087;1
115711;7.27E-01;catecholamine biosynthetic process;14305;42423;12;0.138288153;14;2;ellipse;6.13E-01;false;42423;1087;1
115858;7.27E-01;phosphoinositide phosphorylation;14305;46854;12;0.138288153;14;2;ellipse;6.13E-01;false;46854;1087;1
116072;7.27E-01;receptor-mediated endocytosis;14305;6898;55;0.138288153;14;4;ellipse;6.10E-01;false;6898;1087;4
116174;7.27E-01;regulation of cholesterol metabolic process;14305;90181;12;0.138288153;14;2;ellipse;6.13E-01;false;90181;1087;1
116203;7.27E-01;histidine family amino acid metabolic process;14305;9075;12;0.138288153;14;2;ellipse;6.13E-01;false;9075;1087;1
116204;7.27E-01;histidine metabolic process;14305;6547;12;0.138288153;14;2;ellipse;6.13E-01;false;6547;1087;1
116694;7.27E-01;negative regulation of JNK cascade;14305;46329;12;0.138288153;14;2;ellipse;6.13E-01;false;46329;1087;1
116992;7.27E-01;regulation of telomere maintenance;14305;32204;12;0.138288153;14;2;ellipse;6.13E-01;false;32204;1087;1
117112;7.27E-01;B cell proliferation;14305;42100;12;0.138288153;14;2;ellipse;6.13E-01;false;42100;1087;1
117861;7.27E-01;leukocyte degranulation;14305;43299;12;0.138288153;14;2;ellipse;6.13E-01;false;43299;1087;1
117929;7.27E-01;activation of plasma proteins involved in acute inflammatory response;14305;2541;41;0.138288153;14;3.464101615;ellipse;6.12E-01;false;2541;1087;3
119808;7.27E-01;positive regulation of erythrocyte differentiation;14305;45648;12;0.138288153;14;2;ellipse;6.13E-01;false;45648;1087;1
120075;7.27E-01;neutrophil mediated immunity;14305;2446;12;0.138288153;14;2;ellipse;6.13E-01;false;2446;1087;1
111296;7.33E-01;deoxyribonucleotide metabolic process;14305;9262;27;0.134801156;14;2.828427125;ellipse;6.19E-01;false;9262;1087;2
111675;7.33E-01;regulation of GTPase activity;14305;43087;139;0.134801156;14;6.32455532;ellipse;6.18E-01;false;43087;1087;10
113435;7.33E-01;regulation of striated muscle cell differentiation;14305;51153;27;0.134801156;14;2.828427125;ellipse;6.19E-01;false;51153;1087;2
114197;7.33E-01;muscle tissue morphogenesis;14305;60415;27;0.134801156;14;2.828427125;ellipse;6.19E-01;false;60415;1087;2
115236;7.33E-01;oligodendrocyte differentiation;14305;48709;27;0.134801156;14;2.828427125;ellipse;6.19E-01;false;48709;1087;2
115884;7.33E-01;cardiac muscle tissue morphogenesis;14305;55008;27;0.134801156;14;2.828427125;ellipse;6.19E-01;false;55008;1087;2
116810;7.33E-01;regulation of GTP catabolic process;14305;33124;139;0.134801156;14;6.32455532;ellipse;6.18E-01;false;33124;1087;10
112128;7.39E-01;fat cell differentiation;14305;45444;56;0.131258881;14;4;ellipse;6.24E-01;false;45444;1087;4
114662;7.41E-01;one-carbon metabolic process;14305;6730;126;0.130355345;14;6;ellipse;6.26E-01;false;6730;1087;9
113870;7.44E-01;triglyceride metabolic process;14305;6641;42;0.128547335;14;3.464101615;ellipse;6.29E-01;false;6641;1087;3
111115;7.52E-01;L-glutamate transport;14305;15813;13;0.12383566;14;2;ellipse;6.42E-01;false;15813;1087;1
111195;7.52E-01;histone demethylation;14305;16577;13;0.12383566;14;2;ellipse;6.42E-01;false;16577;1087;1
111589;7.52E-01;regulation of activated T cell proliferation;14305;46006;13;0.12383566;14;2;ellipse;6.42E-01;false;46006;1087;1
111639;7.52E-01;methionine metabolic process;14305;6555;13;0.12383566;14;2;ellipse;6.42E-01;false;6555;1087;1
111779;7.52E-01;RNA-dependent DNA replication;14305;6278;13;0.12383566;14;2;ellipse;6.42E-01;false;6278;1087;1
111830;7.52E-01;fatty acid transport;14305;15908;28;0.12383566;14;2.828427125;ellipse;6.39E-01;false;15908;1087;2
111920;7.52E-01;vitamin biosynthetic process;14305;9110;28;0.12383566;14;2.828427125;ellipse;6.39E-01;false;9110;1087;2
112134;7.52E-01;melanocyte differentiation;14305;30318;13;0.12383566;14;2;ellipse;6.42E-01;false;30318;1087;1
