SUID;adjustedPValue_Bingo-glioma-unique;description_Bingo-glioma-unique;N_Bingo-glioma-unique;name;nn_Bingo-glioma-unique;nodeFillColor_Bingo-glioma-unique;nodeFontSize_Bingo-glioma-unique;nodeSize_Bingo-glioma-unique;nodeType_Bingo-glioma-unique;pValue_Bingo-glioma-unique;selected;shared name;X_Bingo-glioma-unique;xx_Bingo-glioma-unique
134284;1.88E-01;negative regulation of JUN kinase activity;14306;43508;4;0.725400062;14;2;ellipse;9.38E-02;false;43508;348;1
134532;1.88E-01;regulation of steroid hormone biosynthetic process;14306;90030;4;0.725400062;14;2;ellipse;9.38E-02;false;90030;348;1
134618;1.88E-01;inositol biosynthetic process;14306;6021;4;0.725400062;14;2;ellipse;9.38E-02;false;6021;348;1
134658;1.88E-01;regulation of receptor-mediated endocytosis;14306;48259;21;0.725400062;14;2.828427125;ellipse;9.15E-02;false;48259;348;2
134755;1.88E-01;regulation of receptor internalization;14306;2090;4;0.725400062;14;2;ellipse;9.38E-02;false;2090;348;1
134886;1.88E-01;forebrain cell migration;14306;21885;21;0.725400062;14;2.828427125;ellipse;9.15E-02;false;21885;348;2
134925;1.88E-01;negative regulation of tyrosine phosphorylation of Stat3 protein;14306;42518;4;0.725400062;14;2;ellipse;9.38E-02;false;42518;348;1
134949;1.88E-01;myoblast cell fate commitment;14306;48625;4;0.725400062;14;2;ellipse;9.38E-02;false;48625;348;1
135014;1.88E-01;positive regulation of protein polymerization;14306;32273;21;0.725400062;14;2.828427125;ellipse;9.15E-02;false;32273;348;2
135084;1.88E-01;dosage compensation;14306;7549;4;0.725400062;14;2;ellipse;9.38E-02;false;7549;348;1
135094;1.88E-01;uterus development;14306;60065;4;0.725400062;14;2;ellipse;9.38E-02;false;60065;348;1
135125;1.88E-01;negative regulation of fatty acid oxidation;14306;46322;4;0.725400062;14;2;ellipse;9.38E-02;false;46322;348;1
135493;1.88E-01;positive regulation of histone deacetylation;14306;31065;4;0.725400062;14;2;ellipse;9.38E-02;false;31065;348;1
135532;1.88E-01;response to nitrosative stress;14306;51409;4;0.725400062;14;2;ellipse;9.38E-02;false;51409;348;1
135557;1.88E-01;negative regulation of oxygen and reactive oxygen species metabolic process;14306;10671;4;0.725400062;14;2;ellipse;9.38E-02;false;10671;348;1
135616;1.88E-01;deoxyribonucleoside diphosphate metabolic process;14306;9186;4;0.725400062;14;2;ellipse;9.38E-02;false;9186;348;1
135635;1.88E-01;actin filament bundle assembly;14306;51017;21;0.725400062;14;2.828427125;ellipse;9.15E-02;false;51017;348;2
135781;1.88E-01;positive regulation of necrotic cell death;14306;10940;4;0.725400062;14;2;ellipse;9.38E-02;false;10940;348;1
135814;1.88E-01;regulation of endopeptidase activity;14306;52548;98;0.725400062;14;4.472135955;ellipse;9.07E-02;false;52548;348;5
135881;1.88E-01;inclusion body assembly;14306;70841;4;0.725400062;14;2;ellipse;9.38E-02;false;70841;348;1
135894;1.88E-01;regulation of granulocyte macrophage colony-stimulating factor biosynthetic process;14306;45423;4;0.725400062;14;2;ellipse;9.38E-02;false;45423;348;1
136113;1.88E-01;gonad development;14306;8406;128;0.725400062;14;4.898979486;ellipse;9.24E-02;false;8406;348;6
136120;1.88E-01;positive regulation of muscle hypertrophy;14306;14742;4;0.725400062;14;2;ellipse;9.38E-02;false;14742;348;1
136296;1.88E-01;positive regulation of ubiquitin-protein ligase activity;14306;51443;70;0.725400062;14;4;ellipse;9.07E-02;false;51443;348;4
136379;1.88E-01;allantoin metabolic process;14306;255;4;0.725400062;14;2;ellipse;9.38E-02;false;255;348;1
136387;1.88E-01;regulation of branching involved in lung morphogenesis;14306;61046;4;0.725400062;14;2;ellipse;9.38E-02;false;61046;348;1
136390;1.88E-01;initiation of viral infection;14306;19059;21;0.725400062;14;2.828427125;ellipse;9.15E-02;false;19059;348;2
136437;1.88E-01;positive regulation of cardiac muscle hypertrophy;14306;10613;4;0.725400062;14;2;ellipse;9.38E-02;false;10613;348;1
136578;1.88E-01;positive regulation of bone mineralization;14306;30501;21;0.725400062;14;2.828427125;ellipse;9.15E-02;false;30501;348;2
136583;1.88E-01;regulation of granulocyte macrophage colony-stimulating factor production;14306;32645;4;0.725400062;14;2;ellipse;9.38E-02;false;32645;348;1
136666;1.88E-01;regulation of interferon-gamma-mediated signaling pathway;14306;60334;4;0.725400062;14;2;ellipse;9.38E-02;false;60334;348;1
137089;1.88E-01;positive regulation of monocyte differentiation;14306;45657;4;0.725400062;14;2;ellipse;9.38E-02;false;45657;348;1
137121;1.88E-01;estrous cycle phase;14306;60206;4;0.725400062;14;2;ellipse;9.38E-02;false;60206;348;1
137134;1.88E-01;embryonic cleavage;14306;40016;4;0.725400062;14;2;ellipse;9.38E-02;false;40016;348;1
137221;1.88E-01;regulation of T cell chemotaxis;14306;10819;4;0.725400062;14;2;ellipse;9.38E-02;false;10819;348;1
137224;1.88E-01;branch elongation involved in mammary gland duct branching;14306;60751;4;0.725400062;14;2;ellipse;9.38E-02;false;60751;348;1
137231;1.88E-01;regulation of dopamine receptor signaling pathway;14306;60159;4;0.725400062;14;2;ellipse;9.38E-02;false;60159;348;1
137237;1.88E-01;positive regulation of phosphoprotein phosphatase activity;14306;32516;4;0.725400062;14;2;ellipse;9.38E-02;false;32516;348;1
137259;1.88E-01;oogenesis stage;14306;22605;4;0.725400062;14;2;ellipse;9.38E-02;false;22605;348;1
137274;1.88E-01;positive regulation of calcium ion-dependent exocytosis;14306;45956;4;0.725400062;14;2;ellipse;9.38E-02;false;45956;348;1
137432;1.88E-01;epithelial cell maturation involved in prostate gland development;14306;60743;4;0.725400062;14;2;ellipse;9.38E-02;false;60743;348;1
137686;1.88E-01;positive regulation of myeloid cell apoptosis;14306;33034;4;0.725400062;14;2;ellipse;9.38E-02;false;33034;348;1
137714;1.88E-01;epithelial to mesenchymal transition;14306;1837;21;0.725400062;14;2.828427125;ellipse;9.15E-02;false;1837;348;2
137790;1.88E-01;negative regulation of defense response to virus;14306;50687;4;0.725400062;14;2;ellipse;9.38E-02;false;50687;348;1
137841;1.88E-01;activation of store-operated calcium channel activity;14306;32237;4;0.725400062;14;2;ellipse;9.38E-02;false;32237;348;1
138026;1.88E-01;release of cytoplasmic sequestered NF-kappaB;14306;8588;4;0.725400062;14;2;ellipse;9.38E-02;false;8588;348;1
138036;1.88E-01;progesterone receptor signaling pathway;14306;50847;4;0.725400062;14;2;ellipse;9.38E-02;false;50847;348;1
138136;1.88E-01;arm morphogenesis;14306;35140;4;0.725400062;14;2;ellipse;9.38E-02;false;35140;348;1
138145;1.88E-01;regulation of protein heterodimerization activity;14306;43497;4;0.725400062;14;2;ellipse;9.38E-02;false;43497;348;1
138220;1.88E-01;negative regulation of organ growth;14306;46621;4;0.725400062;14;2;ellipse;9.38E-02;false;46621;348;1
138315;1.88E-01;aggresome assembly;14306;70842;4;0.725400062;14;2;ellipse;9.38E-02;false;70842;348;1
138412;1.88E-01;positive regulation of T cell chemotaxis;14306;10820;4;0.725400062;14;2;ellipse;9.38E-02;false;10820;348;1
138461;1.88E-01;inositol trisphosphate metabolic process;14306;32957;4;0.725400062;14;2;ellipse;9.38E-02;false;32957;348;1
138500;1.88E-01;negative regulation of plasma membrane long-chain fatty acid transport;14306;10748;4;0.725400062;14;2;ellipse;9.38E-02;false;10748;348;1
138549;1.88E-01;serotonin transport;14306;6837;4;0.725400062;14;2;ellipse;9.38E-02;false;6837;348;1
138657;1.88E-01;activation of Rac GTPase activity;14306;32863;4;0.725400062;14;2;ellipse;9.38E-02;false;32863;348;1
138756;1.88E-01;retrograde vesicle-mediated transport, Golgi to ER;14306;6890;21;0.725400062;14;2.828427125;ellipse;9.15E-02;false;6890;348;2
138841;1.88E-01;regulation of sulfur metabolic process;14306;42762;4;0.725400062;14;2;ellipse;9.38E-02;false;42762;348;1
138874;1.88E-01;isoleucine metabolic process;14306;6549;4;0.725400062;14;2;ellipse;9.38E-02;false;6549;348;1
138921;1.88E-01;menstrual cycle phase;14306;22601;4;0.725400062;14;2;ellipse;9.38E-02;false;22601;348;1
138999;1.88E-01;embryonic arm morphogenesis;14306;35117;4;0.725400062;14;2;ellipse;9.38E-02;false;35117;348;1
139195;1.88E-01;protein K27-linked ubiquitination;14306;44314;4;0.725400062;14;2;ellipse;9.38E-02;false;44314;348;1
139198;1.88E-01;cellular response to glucose starvation;14306;42149;4;0.725400062;14;2;ellipse;9.38E-02;false;42149;348;1
139237;1.88E-01;response to cobalt ion;14306;32025;4;0.725400062;14;2;ellipse;9.38E-02;false;32025;348;1
139287;1.88E-01;negative regulation of vascular permeability;14306;43116;4;0.725400062;14;2;ellipse;9.38E-02;false;43116;348;1
139308;1.88E-01;vagina development;14306;60068;4;0.725400062;14;2;ellipse;9.38E-02;false;60068;348;1
139381;1.88E-01;ubiquitin-dependent SMAD protein catabolic process;14306;30579;4;0.725400062;14;2;ellipse;9.38E-02;false;30579;348;1
139492;1.88E-01;protein kinase C signaling cascade;14306;70528;4;0.725400062;14;2;ellipse;9.38E-02;false;70528;348;1
139524;1.88E-01;negative regulation of anti-apoptosis;14306;19987;4;0.725400062;14;2;ellipse;9.38E-02;false;19987;348;1
139576;1.88E-01;response to UV-A;14306;70141;4;0.725400062;14;2;ellipse;9.38E-02;false;70141;348;1
140427;1.88E-01;leukemia inhibitory factor signaling pathway;14306;48861;4;0.725400062;14;2;ellipse;9.38E-02;false;48861;348;1
140502;1.88E-01;release of cytochrome c from mitochondria;14306;1836;21;0.725400062;14;2.828427125;ellipse;9.15E-02;false;1836;348;2
136062;1.91E-01;calcium ion homeostasis;14306;55074;191;0.719761602;14;5.656854249;ellipse;9.51E-02;false;55074;348;8
136950;1.92E-01;regulation of translational initiation;14306;6446;45;0.716260994;14;3.464101615;ellipse;9.60E-02;false;6446;348;3
133200;1.95E-01;negative regulation of locomotion;14306;40013;72;0.70989947;14;4;ellipse;9.81E-02;false;40013;348;4
133339;1.95E-01;regulation of positive chemotaxis;14306;50926;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;50926;348;2
133874;1.95E-01;phospholipid catabolic process;14306;9395;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;9395;348;2
133882;1.95E-01;regulation of synapse structure and activity;14306;50803;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;50803;348;2
133896;1.95E-01;endothelium development;14306;3158;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;3158;348;2
134054;1.95E-01;regulation of histone modification;14306;31056;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;31056;348;2
134141;1.95E-01;mammary gland duct morphogenesis;14306;60603;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;60603;348;2
134177;1.95E-01;Wnt receptor signaling pathway;14306;16055;130;0.70989947;14;4.898979486;ellipse;9.77E-02;false;16055;348;6
134451;1.95E-01;neuron recognition;14306;8038;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;8038;348;2
134735;1.95E-01;response to tropane;14306;14073;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;14073;348;2
134821;1.95E-01;anterior/posterior axis specification;14306;9948;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;9948;348;2
135591;1.95E-01;mismatch repair;14306;6298;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;6298;348;2
135883;1.95E-01;regulation of phosphatase activity;14306;10921;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;10921;348;2
136246;1.95E-01;regulation of cytokine-mediated signaling pathway;14306;1959;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;1959;348;2
136349;1.95E-01;forebrain development;14306;30900;161;0.70989947;14;5.291502622;ellipse;9.84E-02;false;30900;348;7
136602;1.95E-01;cellular di-, tri-valent inorganic cation homeostasis;14306;30005;225;0.70989947;14;6;ellipse;9.91E-02;false;30005;348;9
137251;1.95E-01;T cell proliferation;14306;42098;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;42098;348;2
137798;1.95E-01;response to cocaine;14306;42220;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;42220;348;2
138430;1.95E-01;female gonad development;14306;8585;72;0.70989947;14;4;ellipse;9.81E-02;false;8585;348;4
138449;1.95E-01;protein amino acid deacetylation;14306;6476;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;6476;348;2
138463;1.95E-01;activation of pro-apoptotic gene products;14306;8633;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;8633;348;2
138594;1.95E-01;regulation of endocytosis;14306;30100;72;0.70989947;14;4;ellipse;9.81E-02;false;30100;348;4
138782;1.95E-01;regulation of mitotic metaphase/anaphase transition;14306;30071;22;0.70989947;14;2.828427125;ellipse;9.91E-02;false;30071;348;2
140161;1.95E-01;negative regulation of cellular component movement;14306;51271;72;0.70989947;14;4;ellipse;9.81E-02;false;51271;348;4
134382;1.98E-01;positive regulation of hormone secretion;14306;46887;46;0.70273013;14;3.464101615;ellipse;1.01E-01;false;46887;348;3
136952;1.98E-01;ovarian follicle development;14306;1541;46;0.70273013;14;3.464101615;ellipse;1.01E-01;false;1541;348;3
134806;2.00E-01;chordate embryonic development;14306;43009;360;0.698971399;14;7.211102551;ellipse;1.02E-01;false;43009;348;13
139362;2.00E-01;positive regulation of ligase activity;14306;51351;73;0.69886703;14;4;ellipse;1.02E-01;false;51351;348;4
133948;2.02E-01;regulation of nervous system development;14306;51960;227;0.693928482;14;6;ellipse;1.03E-01;false;51960;348;9
136750;2.04E-01;cellular metal ion homeostasis;14306;6875;195;0.691108116;14;5.656854249;ellipse;1.04E-01;false;6875;348;8
133257;2.07E-01;regulation of muscle contraction;14306;6937;74;0.683590275;14;4;ellipse;1.06E-01;false;6937;348;4
133495;2.08E-01;glycosaminoglycan biosynthetic process;14306;6024;23;0.682794262;14;2.828427125;ellipse;1.07E-01;false;6024;348;2
133876;2.08E-01;hindbrain morphogenesis;14306;21575;23;0.682794262;14;2.828427125;ellipse;1.07E-01;false;21575;348;2
134109;2.08E-01;positive regulation of tyrosine phosphorylation of STAT protein;14306;42531;23;0.682794262;14;2.828427125;ellipse;1.07E-01;false;42531;348;2
134282;2.08E-01;positive regulation of biomineral formation;14306;70169;23;0.682794262;14;2.828427125;ellipse;1.07E-01;false;70169;348;2
134392;2.08E-01;positive regulation of cytokine production;14306;1819;103;0.682794262;14;4.472135955;ellipse;1.06E-01;false;1819;348;5
134787;2.08E-01;cellular response to vitamin;14306;71295;23;0.682794262;14;2.828427125;ellipse;1.07E-01;false;71295;348;2
135632;2.08E-01;regulation of peptidase activity;14306;52547;103;0.682794262;14;4.472135955;ellipse;1.06E-01;false;52547;348;5
135921;2.08E-01;forelimb morphogenesis;14306;35136;23;0.682794262;14;2.828427125;ellipse;1.07E-01;false;35136;348;2
135960;2.08E-01;extracellular matrix organization;14306;30198;103;0.682794262;14;4.472135955;ellipse;1.06E-01;false;30198;348;5
136285;2.08E-01;thymus development;14306;48538;23;0.682794262;14;2.828427125;ellipse;1.07E-01;false;48538;348;2
138919;2.08E-01;gastrulation with mouth forming second;14306;1702;23;0.682794262;14;2.828427125;ellipse;1.07E-01;false;1702;348;2
135860;2.10E-01;embryonic development ending in birth or egg hatching;14306;9792;364;0.676892669;14;7.211102551;ellipse;1.08E-01;false;9792;348;13
134369;2.13E-01;mesoderm development;14306;7498;75;0.671751195;14;4;ellipse;1.10E-01;false;7498;348;4
133207;2.14E-01;germinal center formation;14306;2467;5;0.668585852;14;2;ellipse;1.16E-01;false;2467;348;1
133267;2.14E-01;mitotic cell cycle G2/M transition DNA damage checkpoint;14306;7095;5;0.668585852;14;2;ellipse;1.16E-01;false;7095;348;1
133398;2.14E-01;negative regulation of tyrosine phosphorylation of STAT protein;14306;42532;5;0.668585852;14;2;ellipse;1.16E-01;false;42532;348;1
133403;2.14E-01;negative regulation of CD4-positive, alpha beta T cell differentiation;14306;43371;5;0.668585852;14;2;ellipse;1.16E-01;false;43371;348;1
133492;2.14E-01;regulation of histone deacetylation;14306;31063;5;0.668585852;14;2;ellipse;1.16E-01;false;31063;348;1
133571;2.14E-01;regulation of transcription from RNA polymerase II promoter in response to stress;14306;43618;5;0.668585852;14;2;ellipse;1.16E-01;false;43618;348;1
133659;2.14E-01;B cell activation involved in immune response;14306;2312;5;0.668585852;14;2;ellipse;1.16E-01;false;2312;348;1
133660;2.14E-01;mature B cell differentiation involved in immune response;14306;2313;5;0.668585852;14;2;ellipse;1.16E-01;false;2313;348;1
133663;2.14E-01;dichotomous subdivision of terminal units involved in salivary gland branching;14306;60666;5;0.668585852;14;2;ellipse;1.16E-01;false;60666;348;1
133669;2.14E-01;axon midline choice point recognition;14306;16199;5;0.668585852;14;2;ellipse;1.16E-01;false;16199;348;1
133749;2.14E-01;venous blood vessel development;14306;60841;5;0.668585852;14;2;ellipse;1.16E-01;false;60841;348;1
133805;2.14E-01;T cell lineage commitment;14306;2360;5;0.668585852;14;2;ellipse;1.16E-01;false;2360;348;1
134081;2.14E-01;response to tumor cell;14306;2347;5;0.668585852;14;2;ellipse;1.16E-01;false;2347;348;1
134184;2.14E-01;development of primary male sexual characteristics;14306;46546;76;0.668585852;14;4;ellipse;1.14E-01;false;46546;348;4
134198;2.14E-01;microvillus organization;14306;32528;5;0.668585852;14;2;ellipse;1.16E-01;false;32528;348;1
134310;2.14E-01;positive regulation of fibroblast growth factor receptor signaling pathway;14306;45743;5;0.668585852;14;2;ellipse;1.16E-01;false;45743;348;1
134372;2.14E-01;regulation of calcium ion transport via store-operated calcium channel activity;14306;32234;5;0.668585852;14;2;ellipse;1.16E-01;false;32234;348;1
134466;2.14E-01;valine metabolic process;14306;6573;5;0.668585852;14;2;ellipse;1.16E-01;false;6573;348;1
134547;2.14E-01;regulation of actin filament bundle assembly;14306;32231;24;0.668585852;14;2.828427125;ellipse;1.15E-01;false;32231;348;2
134562;2.14E-01;negative regulation of interleukin-8 production;14306;32717;5;0.668585852;14;2;ellipse;1.16E-01;false;32717;348;1
134686;2.14E-01;striated muscle cell development;14306;55002;48;0.668585852;14;3.464101615;ellipse;1.11E-01;false;55002;348;3
134848;2.14E-01;induction of programmed cell death by hormones;14306;35081;5;0.668585852;14;2;ellipse;1.16E-01;false;35081;348;1
134849;2.14E-01;induction of apoptosis by hormones;14306;8628;5;0.668585852;14;2;ellipse;1.16E-01;false;8628;348;1
134862;2.14E-01;negative regulation of myeloid cell apoptosis;14306;33033;5;0.668585852;14;2;ellipse;1.16E-01;false;33033;348;1
134904;2.14E-01;response to lipoprotein stimulus;14306;55094;5;0.668585852;14;2;ellipse;1.16E-01;false;55094;348;1
134996;2.14E-01;response to laminar fluid shear stress;14306;34616;5;0.668585852;14;2;ellipse;1.16E-01;false;34616;348;1
135123;2.14E-01;skin morphogenesis;14306;43589;5;0.668585852;14;2;ellipse;1.16E-01;false;43589;348;1
135151;2.14E-01;positive regulation of receptor biosynthetic process;14306;10870;5;0.668585852;14;2;ellipse;1.16E-01;false;10870;348;1
135492;2.14E-01;positive regulation of protein amino acid deacetylation;14306;90312;5;0.668585852;14;2;ellipse;1.16E-01;false;90312;348;1
135695;2.14E-01;visual learning;14306;8542;24;0.668585852;14;2.828427125;ellipse;1.15E-01;false;8542;348;2
135724;2.14E-01;negative regulation of neuroblast proliferation;14306;7406;5;0.668585852;14;2;ellipse;1.16E-01;false;7406;348;1
135812;2.14E-01;trachea morphogenesis;14306;60439;5;0.668585852;14;2;ellipse;1.16E-01;false;60439;348;1
135915;2.14E-01;luteinization;14306;1553;5;0.668585852;14;2;ellipse;1.16E-01;false;1553;348;1
135956;2.14E-01;regulation of Rho protein signal transduction;14306;35023;105;0.668585852;14;4.472135955;ellipse;1.13E-01;false;35023;348;5
136007;2.14E-01;regulation of transcription;14306;45449;2622;0.668585852;14;17.08800749;ellipse;1.12E-01;false;45449;348;73
136013;2.14E-01;negative regulation of T-helper cell differentiation;14306;45623;5;0.668585852;14;2;ellipse;1.16E-01;false;45623;348;1
136035;2.14E-01;negative regulation of astrocyte differentiation;14306;48712;5;0.668585852;14;2;ellipse;1.16E-01;false;48712;348;1
136136;2.14E-01;regulation of glycogen catabolic process;14306;5981;5;0.668585852;14;2;ellipse;1.16E-01;false;5981;348;1
136251;2.14E-01;positive regulation of viral genome replication;14306;45070;5;0.668585852;14;2;ellipse;1.16E-01;false;45070;348;1
136267;2.14E-01;negative regulation of proteolysis;14306;45861;24;0.668585852;14;2.828427125;ellipse;1.15E-01;false;45861;348;2
136303;2.14E-01;negative regulation of axon extension involved in axon guidance;14306;48843;5;0.668585852;14;2;ellipse;1.16E-01;false;48843;348;1
136310;2.14E-01;negative regulation of receptor biosynthetic process;14306;10871;5;0.668585852;14;2;ellipse;1.16E-01;false;10871;348;1
136643;2.14E-01;positive regulation of catenin protein nuclear translocation;14306;35413;5;0.668585852;14;2;ellipse;1.16E-01;false;35413;348;1
136743;2.14E-01;positive regulation of sodium ion transport;14306;10765;5;0.668585852;14;2;ellipse;1.16E-01;false;10765;348;1
136941;2.14E-01;cardiac muscle cell differentiation;14306;55007;24;0.668585852;14;2.828427125;ellipse;1.15E-01;false;55007;348;2
137095;2.14E-01;positive regulation of calcium ion transport via store-operated calcium channel activity;14306;32236;5;0.668585852;14;2;ellipse;1.16E-01;false;32236;348;1
137458;2.14E-01;microvillus assembly;14306;30033;5;0.668585852;14;2;ellipse;1.16E-01;false;30033;348;1
137573;2.14E-01;cell migration in hindbrain;14306;21535;5;0.668585852;14;2;ellipse;1.16E-01;false;21535;348;1
137684;2.14E-01;positive regulation of focal adhesion assembly;14306;51894;5;0.668585852;14;2;ellipse;1.16E-01;false;51894;348;1
137721;2.14E-01;negative regulation of epidermal growth factor receptor activity;14306;7175;5;0.668585852;14;2;ellipse;1.16E-01;false;7175;348;1
137745;2.14E-01;positive regulation of striated muscle contraction;14306;45989;5;0.668585852;14;2;ellipse;1.16E-01;false;45989;348;1
138013;2.14E-01;cellular response to nutrient levels;14306;31669;76;0.668585852;14;4;ellipse;1.14E-01;false;31669;348;4
138073;2.14E-01;activation of MAPKKK activity;14306;185;5;0.668585852;14;2;ellipse;1.16E-01;false;185;348;1
138195;2.14E-01;B cell lineage commitment;14306;2326;5;0.668585852;14;2;ellipse;1.16E-01;false;2326;348;1
138318;2.14E-01;ciliary neurotrophic factor-mediated signaling pathway;14306;70120;5;0.668585852;14;2;ellipse;1.16E-01;false;70120;348;1
138687;2.14E-01;CRD-mediated mRNA stabilization;14306;70934;5;0.668585852;14;2;ellipse;1.16E-01;false;70934;348;1
138813;2.14E-01;wound healing involved in inflammatory response;14306;2246;5;0.668585852;14;2;ellipse;1.16E-01;false;2246;348;1
138964;2.14E-01;activation-induced cell death of T cells;14306;6924;5;0.668585852;14;2;ellipse;1.16E-01;false;6924;348;1
138990;2.14E-01;cell-cell junction assembly;14306;7043;24;0.668585852;14;2.828427125;ellipse;1.15E-01;false;7043;348;2
139030;2.14E-01;protein localization to kinetochore;14306;34501;5;0.668585852;14;2;ellipse;1.16E-01;false;34501;348;1
139218;2.14E-01;negative regulation of lipoprotein metabolic process;14306;50748;5;0.668585852;14;2;ellipse;1.16E-01;false;50748;348;1
139417;2.14E-01;response to ethanol;14306;45471;76;0.668585852;14;4;ellipse;1.14E-01;false;45471;348;4
139696;2.14E-01;T cell apoptosis;14306;70231;5;0.668585852;14;2;ellipse;1.16E-01;false;70231;348;1
139751;2.14E-01;reduction of cytosolic calcium ion concentration;14306;51481;5;0.668585852;14;2;ellipse;1.16E-01;false;51481;348;1
140414;2.14E-01;membrane to membrane docking;14306;22614;5;0.668585852;14;2;ellipse;1.16E-01;false;22614;348;1
140450;2.14E-01;regulation of microtubule-based movement;14306;60632;5;0.668585852;14;2;ellipse;1.16E-01;false;60632;348;1
140633;2.14E-01;neuron remodeling;14306;16322;5;0.668585852;14;2;ellipse;1.16E-01;false;16322;348;1
134107;2.15E-01;positive regulation of ion transport;14306;43270;49;0.667596217;14;3.464101615;ellipse;1.16E-01;false;43270;348;3
134590;2.15E-01;spindle organization;14306;7051;49;0.667596217;14;3.464101615;ellipse;1.16E-01;false;7051;348;3
138491;2.17E-01;positive regulation of gene-specific transcription;14306;43193;137;0.663185155;14;4.898979486;ellipse;1.18E-01;false;43193;348;6
133674;2.17E-01;regulation of cytokine biosynthetic process;14306;42035;77;0.662994193;14;4;ellipse;1.18E-01;false;42035;348;4
134371;2.17E-01;regulation of calcium ion transport;14306;51924;77;0.662994193;14;4;ellipse;1.18E-01;false;51924;348;4
135221;2.17E-01;telencephalon development;14306;21537;77;0.662994193;14;4;ellipse;1.18E-01;false;21537;348;4
133275;2.20E-01;reproductive process in a multicellular organism;14306;48609;511;0.657378358;14;8.246211251;ellipse;1.20E-01;false;48609;348;17
136511;2.20E-01;multicellular organism reproduction;14306;32504;511;0.657378358;14;8.246211251;ellipse;1.20E-01;false;32504;348;17
134145;2.23E-01;regulation of microtubule-based process;14306;32886;50;0.651127702;14;3.464101615;ellipse;1.22E-01;false;32886;348;3
134397;2.23E-01;pallium development;14306;21543;50;0.651127702;14;3.464101615;ellipse;1.22E-01;false;21543;348;3
135453;2.23E-01;Notch signaling pathway;14306;7219;50;0.651127702;14;3.464101615;ellipse;1.22E-01;false;7219;348;3
137796;2.23E-01;tube formation;14306;35148;50;0.651127702;14;3.464101615;ellipse;1.22E-01;false;35148;348;3
134121;2.24E-01;development of primary female sexual characteristics;14306;46545;78;0.650660307;14;4;ellipse;1.22E-01;false;46545;348;4
135642;2.24E-01;negative regulation of protein ubiquitination;14306;31397;78;0.650660307;14;4;ellipse;1.22E-01;false;31397;348;4
137374;2.24E-01;response to carbohydrate stimulus;14306;9743;78;0.650660307;14;4;ellipse;1.22E-01;false;9743;348;4
133392;2.24E-01;positive regulation of endothelial cell migration;14306;10595;25;0.649999819;14;2.828427125;ellipse;1.23E-01;false;10595;348;2
133760;2.24E-01;hippocampus development;14306;21766;25;0.649999819;14;2.828427125;ellipse;1.23E-01;false;21766;348;2
134594;2.24E-01;protein K11-linked ubiquitination;14306;70979;25;0.649999819;14;2.828427125;ellipse;1.23E-01;false;70979;348;2
135389;2.24E-01;regulation of mRNA stability;14306;43488;25;0.649999819;14;2.828427125;ellipse;1.23E-01;false;43488;348;2
135740;2.24E-01;aminoglycan biosynthetic process;14306;6023;25;0.649999819;14;2.828427125;ellipse;1.23E-01;false;6023;348;2
136108;2.24E-01;mating;14306;7618;25;0.649999819;14;2.828427125;ellipse;1.23E-01;false;7618;348;2
137205;2.24E-01;eating behavior;14306;42755;25;0.649999819;14;2.828427125;ellipse;1.23E-01;false;42755;348;2
137381;2.24E-01;endothelial cell migration;14306;43542;25;0.649999819;14;2.828427125;ellipse;1.23E-01;false;43542;348;2
133470;2.24E-01;transmembrane receptor protein serine/threonine kinase signaling pathway;14306;7178;108;0.648845296;14;4.472135955;ellipse;1.23E-01;false;7178;348;5
138444;2.25E-01;proteasomal ubiquitin-dependent protein catabolic process;14306;43161;139;0.648230599;14;4.898979486;ellipse;1.24E-01;false;43161;348;6
140122;2.25E-01;proteasomal protein catabolic process;14306;10498;139;0.648230599;14;4.898979486;ellipse;1.24E-01;false;10498;348;6
133733;2.30E-01;vascular process in circulatory system;14306;3018;51;0.638082006;14;3.464101615;ellipse;1.27E-01;false;3018;348;3
134224;2.30E-01;regulation of chemotaxis;14306;50920;51;0.638082006;14;3.464101615;ellipse;1.27E-01;false;50920;348;3
136152;2.30E-01;carbohydrate homeostasis;14306;33500;51;0.638082006;14;3.464101615;ellipse;1.27E-01;false;33500;348;3
136153;2.30E-01;glucose homeostasis;14306;42593;51;0.638082006;14;3.464101615;ellipse;1.27E-01;false;42593;348;3
136324;2.30E-01;regulation of adaptive immune response;14306;2819;51;0.638082006;14;3.464101615;ellipse;1.27E-01;false;2819;348;3
